Project_ID,Employee_ID,Similarity_Score,Rank,Department,Years_Experience,Location_Employee,Client_Name,Location_Project,Status,Required_Skills,Location_Match,Experience_Level,Similarity_Category,Recommendation_Strength
P353,E763,0.6089654486833782,1,Data Science,5.6,Delhi,Lewis Group,Delhi,Closed,mobile development microservices nosql,True,Mid-Level,High,Strong
P353,E963,0.5837672778844673,2,Cybersecurity,11.5,Pune,Lewis Group,Delhi,Closed,mobile development microservices nosql,False,Senior,Medium,Good
P353,E1040,0.5728413367335361,3,Cybersecurity,7.0,Mumbai,Lewis Group,Delhi,Closed,mobile development microservices nosql,False,Senior,Medium,Good
P353,E385,0.5699255595311131,4,DevOps,13.2,Delhi,Lewis Group,Delhi,Closed,mobile development microservices nosql,True,Expert,Medium,Good
P353,E669,0.5456772186359289,5,AI Research,13.5,Chennai,Lewis Group,Delhi,Closed,mobile development microservices nosql,False,Expert,Medium,Good
P389,E562,0.7186998888440439,1,Cybersecurity,11.8,Chennai,"Ware, Farmer and Fernandez",Mumbai,Closed,nosql database management api development big data,False,Senior,High,Good
P389,E176,0.7182699198210535,2,Data Science,12.9,Mumbai,"Ware, Farmer and Fernandez",Mumbai,Closed,nosql database management api development big data,True,Expert,High,Strong
P389,E172,0.697729535669209,3,Software Development,12.8,Mumbai,"Ware, Farmer and Fernandez",Mumbai,Closed,nosql database management api development big data,True,Expert,High,Strong
P389,E759,0.6949012493152299,4,Software Development,4.5,Mumbai,"Ware, Farmer and Fernandez",Mumbai,Closed,nosql database management api development big data,True,Mid-Level,High,Strong
P389,E769,0.6691624272909085,5,DevOps,12.8,Chennai,"Ware, Farmer and Fernandez",Mumbai,Closed,nosql database management api development big data,False,Expert,High,Good
P335,E780,0.7023136693459714,1,Cybersecurity,8.4,Chennai,Kim Ltd,Chennai,Open,ci/cd python cloud security,True,Senior,High,Strong
P335,E123,0.6413160720763971,2,AI Research,13.1,Delhi,Kim Ltd,Chennai,Open,ci/cd python cloud security,False,Expert,High,Good
P335,E1038,0.5627416972597132,3,Cybersecurity,3.2,Mumbai,Kim Ltd,Chennai,Open,ci/cd python cloud security,False,Mid-Level,Medium,Good
P335,E282,0.5367635073528371,4,Software Development,14.5,Pune,Kim Ltd,Chennai,Open,ci/cd python cloud security,False,Expert,Medium,Good
P335,E702,0.5295164954414238,5,AI Research,6.6,Chennai,Kim Ltd,Chennai,Open,ci/cd python cloud security,True,Mid-Level,Medium,Good
P358,E531,0.5082175283619861,1,Software Development,8.6,Pune,"Hill, Santos and Vazquez",Pune,Closed,postgresql serverless architecture cybersecurity,True,Senior,Medium,Good
P358,E206,0.5082175283619861,2,Cloud Engineering,11.0,Chennai,"Hill, Santos and Vazquez",Pune,Closed,postgresql serverless architecture cybersecurity,False,Senior,Medium,Good
P358,E774,0.47824063880823264,3,DevOps,4.7,Mumbai,"Hill, Santos and Vazquez",Pune,Closed,postgresql serverless architecture cybersecurity,False,Mid-Level,Medium,Good
P358,E1097,0.4573421961937499,4,Data Science,9.6,Delhi,"Hill, Santos and Vazquez",Pune,Closed,postgresql serverless architecture cybersecurity,False,Senior,Medium,Good
P358,E710,0.45675838349490505,5,DevOps,6.7,Chennai,"Hill, Santos and Vazquez",Pune,Closed,postgresql serverless architecture cybersecurity,False,Mid-Level,Medium,Good
P370,E884,0.5140245390061366,1,Cloud Engineering,3.9,Pune,Jones LLC,Mumbai,Open,net java python,False,Mid-Level,Medium,Good
P370,E803,0.3688326144395509,2,AI Research,14.9,Pune,Jones LLC,Mumbai,Open,net java python,False,Expert,Medium,Fair
P370,E721,0.3666628831592028,3,DevOps,4.3,Pune,Jones LLC,Mumbai,Open,net java python,False,Mid-Level,Medium,Fair
P370,E799,0.3609631057955017,4,DevOps,12.3,Mumbai,Jones LLC,Mumbai,Open,net java python,True,Expert,Medium,Fair
P370,E843,0.3381481127665176,5,AI Research,14.8,Delhi,Jones LLC,Mumbai,Open,net java python,False,Expert,Medium,Fair
P392,E202,0.6351173543543606,1,Data Science,8.2,Pune,"Jordan, Franklin and Brown",Pune,Closed,quantum computing terraform machine learning,True,Senior,High,Strong
P392,E442,0.5530537743601668,2,Software Development,13.8,Pune,"Jordan, Franklin and Brown",Pune,Closed,quantum computing terraform machine learning,True,Expert,Medium,Good
P392,E939,0.5160197038676069,3,Cloud Engineering,6.2,Chennai,"Jordan, Franklin and Brown",Pune,Closed,quantum computing terraform machine learning,False,Mid-Level,Medium,Good
P392,E392,0.5155875244379673,4,Cybersecurity,8.1,Pune,"Jordan, Franklin and Brown",Pune,Closed,quantum computing terraform machine learning,True,Senior,Medium,Good
P392,E519,0.485543462755275,5,Software Development,10.7,Pune,"Jordan, Franklin and Brown",Pune,Closed,quantum computing terraform machine learning,True,Senior,Medium,Good
P323,E301,0.5427583076333585,1,Cloud Engineering,4.3,Delhi,Fuentes-Potter,Delhi,Closed,docker python ci/cd,True,Mid-Level,Medium,Good
P323,E207,0.4757566973050094,2,Software Development,7.5,Chennai,Fuentes-Potter,Delhi,Closed,docker python ci/cd,False,Senior,Medium,Good
P323,E816,0.4668315835768076,3,AI Research,9.0,Pune,Fuentes-Potter,Delhi,Closed,docker python ci/cd,False,Senior,Medium,Good
P323,E219,0.46063077604689595,4,Data Science,6.9,Chennai,Fuentes-Potter,Delhi,Closed,docker python ci/cd,False,Mid-Level,Medium,Good
P323,E894,0.45878065136935486,5,Software Development,10.0,Delhi,Fuentes-Potter,Delhi,Closed,docker python ci/cd,True,Senior,Medium,Good
P362,E328,0.7189643740395343,1,Data Science,8.8,Pune,White-Le,Mumbai,Open,cybersecurity data privacy compliance serverless architecture,False,Senior,High,Good
P362,E611,0.6048186395098717,2,Cloud Engineering,12.6,Delhi,White-Le,Mumbai,Open,cybersecurity data privacy compliance serverless architecture,False,Expert,High,Good
P362,E932,0.5896169152969788,3,Cybersecurity,11.4,Pune,White-Le,Mumbai,Open,cybersecurity data privacy compliance serverless architecture,False,Senior,Medium,Good
P362,E529,0.5674336688735626,4,Cybersecurity,9.9,Chennai,White-Le,Mumbai,Open,cybersecurity data privacy compliance serverless architecture,False,Senior,Medium,Good
P362,E480,0.4899334354272694,5,Data Science,12.8,Chennai,White-Le,Mumbai,Open,cybersecurity data privacy compliance serverless architecture,False,Expert,Medium,Good
P366,E1060,0.6700568728697014,1,Cloud Engineering,7.8,Delhi,Jones Group,Pune,Closed,net big data data governance,False,Senior,High,Good
P366,E226,0.519989991148301,2,Data Science,4.8,Mumbai,Jones Group,Pune,Closed,net big data data governance,False,Mid-Level,Medium,Good
P366,E223,0.5143557194326347,3,Cybersecurity,10.7,Mumbai,Jones Group,Pune,Closed,net big data data governance,False,Senior,Medium,Good
P366,E632,0.4950916176259273,4,Cybersecurity,3.3,Delhi,Jones Group,Pune,Closed,net big data data governance,False,Mid-Level,Medium,Good
P366,E536,0.4788151378703247,5,Cloud Engineering,10.4,Mumbai,Jones Group,Pune,Closed,net big data data governance,False,Senior,Medium,Good
P369,E983,0.6664316819571308,1,Data Science,9.8,Mumbai,Ramos-Foster,Chennai,Open,data warehousing scrum methodology iot,False,Senior,High,Good
P369,E429,0.6482895227466322,2,DevOps,6.2,Chennai,Ramos-Foster,Chennai,Open,data warehousing scrum methodology iot,True,Mid-Level,High,Strong
P369,E1010,0.5874668577360977,3,DevOps,12.9,Mumbai,Ramos-Foster,Chennai,Open,data warehousing scrum methodology iot,False,Expert,Medium,Good
P369,E625,0.5677656789646321,4,Cloud Engineering,12.1,Delhi,Ramos-Foster,Chennai,Open,data warehousing scrum methodology iot,False,Expert,Medium,Good
P369,E686,0.5180738648128548,5,AI Research,13.4,Delhi,Ramos-Foster,Chennai,Open,data warehousing scrum methodology iot,False,Expert,Medium,Good
P365,E313,0.6913179993292994,1,AI Research,14.5,Mumbai,"Hill, Adams and May",Delhi,Open,network security quantum computing nosql database management,False,Expert,High,Good
P365,E510,0.6649547982621635,2,AI Research,4.1,Mumbai,"Hill, Adams and May",Delhi,Open,network security quantum computing nosql database management,False,Mid-Level,High,Good
P365,E684,0.6595979054960713,3,Software Development,10.0,Delhi,"Hill, Adams and May",Delhi,Open,network security quantum computing nosql database management,True,Senior,High,Strong
P365,E511,0.6314534299194908,4,Cybersecurity,8.7,Chennai,"Hill, Adams and May",Delhi,Open,network security quantum computing nosql database management,False,Senior,High,Good
P365,E739,0.6203006732133715,5,Cloud Engineering,13.4,Pune,"Hill, Adams and May",Delhi,Open,network security quantum computing nosql database management,False,Expert,High,Good
P372,E522,0.5758058104844699,1,Data Science,5.3,Mumbai,West-Hamilton,Delhi,Open,network security big data cybersecurity,False,Mid-Level,Medium,Good
P372,E716,0.5522397102617352,2,Cloud Engineering,12.2,Pune,West-Hamilton,Delhi,Open,network security big data cybersecurity,False,Expert,Medium,Good
P372,E1073,0.5208621765585908,3,AI Research,6.1,Delhi,West-Hamilton,Delhi,Open,network security big data cybersecurity,True,Mid-Level,Medium,Good
P372,E687,0.5195661265519003,4,Cloud Engineering,4.4,Delhi,West-Hamilton,Delhi,Open,network security big data cybersecurity,True,Mid-Level,Medium,Good
P372,E338,0.5182981284061237,5,AI Research,13.7,Delhi,West-Hamilton,Delhi,Open,network security big data cybersecurity,True,Expert,Medium,Good
P383,E288,0.49639583647892827,1,Cybersecurity,13.9,Pune,Davis PLC,Pune,Open,java blockchain jenkins,True,Expert,Medium,Good
P383,E1067,0.29367393448677853,2,DevOps,3.6,Mumbai,Davis PLC,Pune,Open,java blockchain jenkins,False,Mid-Level,Low,Fair
P383,E1018,0.29155183985331823,3,Software Development,10.9,Delhi,Davis PLC,Pune,Open,java blockchain jenkins,False,Senior,Low,Fair
P383,E144,0.27287765576131207,4,Data Science,6.1,Pune,Davis PLC,Pune,Open,java blockchain jenkins,True,Mid-Level,Low,Fair
P383,E305,0.26771522298389483,5,Cybersecurity,3.3,Chennai,Davis PLC,Pune,Open,java blockchain jenkins,False,Mid-Level,Low,Fair
P364,E420,0.7695554058339324,1,Cybersecurity,11.9,Mumbai,Carpenter and Sons,Mumbai,Closed,quantum computing robotic process automation blockchain,True,Senior,High,Strong
P364,E935,0.7512867768940792,2,Software Development,8.8,Pune,Carpenter and Sons,Mumbai,Closed,quantum computing robotic process automation blockchain,False,Senior,High,Good
P364,E1002,0.6373896475510078,3,AI Research,8.2,Chennai,Carpenter and Sons,Mumbai,Closed,quantum computing robotic process automation blockchain,False,Senior,High,Good
P364,E729,0.5945338178565115,4,AI Research,13.8,Delhi,Carpenter and Sons,Mumbai,Closed,quantum computing robotic process automation blockchain,False,Expert,Medium,Good
P364,E744,0.5699928929554827,5,DevOps,6.8,Chennai,Carpenter and Sons,Mumbai,Closed,quantum computing robotic process automation blockchain,False,Mid-Level,Medium,Good
P325,E596,0.6728361484162886,1,Software Development,8.2,Chennai,Ortega Group,Delhi,Open,aws kubernetes container orchestration,False,Senior,High,Good
P325,E654,0.6720607111131878,2,DevOps,11.7,Mumbai,Ortega Group,Delhi,Open,aws kubernetes container orchestration,False,Senior,High,Good
P325,E349,0.6392504271679968,3,DevOps,3.1,Pune,Ortega Group,Delhi,Open,aws kubernetes container orchestration,False,Mid-Level,High,Good
P325,E756,0.6097848574296263,4,DevOps,10.7,Chennai,Ortega Group,Delhi,Open,aws kubernetes container orchestration,False,Senior,High,Good
P325,E581,0.5349797453266008,5,AI Research,3.0,Pune,Ortega Group,Delhi,Open,aws kubernetes container orchestration,False,Mid-Level,Medium,Good
P334,E1005,0.6479687115678816,1,Cybersecurity,8.4,Mumbai,Mcdaniel-Ochoa,Delhi,Open,graphql quantum computing nlp,False,Senior,High,Good
P334,E607,0.5882702274346143,2,AI Research,14.7,Pune,Mcdaniel-Ochoa,Delhi,Open,graphql quantum computing nlp,False,Expert,Medium,Good
P334,E519,0.5402326742023588,3,Software Development,10.7,Pune,Mcdaniel-Ochoa,Delhi,Open,graphql quantum computing nlp,False,Senior,Medium,Good
P334,E958,0.5258755213836719,4,Cybersecurity,3.5,Pune,Mcdaniel-Ochoa,Delhi,Open,graphql quantum computing nlp,False,Mid-Level,Medium,Good
P334,E603,0.5257936084654211,5,Data Science,3.7,Mumbai,Mcdaniel-Ochoa,Delhi,Open,graphql quantum computing nlp,False,Mid-Level,Medium,Good
P314,E1077,0.6130131350882895,1,Cloud Engineering,7.7,Delhi,Robbins PLC,Delhi,Closed,microservices ci/cd scrum methodology,True,Senior,High,Strong
P314,E636,0.6107763212882107,2,Cloud Engineering,4.0,Mumbai,Robbins PLC,Delhi,Closed,microservices ci/cd scrum methodology,False,Mid-Level,High,Good
P314,E914,0.5658990147218586,3,Software Development,9.5,Delhi,Robbins PLC,Delhi,Closed,microservices ci/cd scrum methodology,True,Senior,Medium,Good
P314,E462,0.5300600598127709,4,AI Research,3.9,Mumbai,Robbins PLC,Delhi,Closed,microservices ci/cd scrum methodology,False,Mid-Level,Medium,Good
P314,E624,0.5275370239869615,5,Cybersecurity,14.2,Mumbai,Robbins PLC,Delhi,Closed,microservices ci/cd scrum methodology,False,Expert,Medium,Good
P390,E511,0.6848379645468294,1,Cybersecurity,8.7,Chennai,Trujillo Inc,Mumbai,Closed,blockchain real-time data processing network security,False,Senior,High,Good
P390,E478,0.6448836773085624,2,Data Science,9.8,Mumbai,Trujillo Inc,Mumbai,Closed,blockchain real-time data processing network security,True,Senior,High,Strong
P390,E966,0.6402237588640618,3,DevOps,14.8,Delhi,Trujillo Inc,Mumbai,Closed,blockchain real-time data processing network security,False,Expert,High,Good
P390,E359,0.6382202863214049,4,DevOps,4.1,Mumbai,Trujillo Inc,Mumbai,Closed,blockchain real-time data processing network security,True,Mid-Level,High,Strong
P390,E343,0.575945788711305,5,Software Development,5.8,Pune,Trujillo Inc,Mumbai,Closed,blockchain real-time data processing network security,False,Mid-Level,Medium,Good
P357,E986,0.7621467756730167,1,Cloud Engineering,9.7,Chennai,Owens PLC,Chennai,Closed,data quality management data privacy compliance data visualization,True,Senior,High,Strong
P357,E155,0.7200069850646355,2,Cloud Engineering,5.8,Delhi,Owens PLC,Chennai,Closed,data quality management data privacy compliance data visualization,False,Mid-Level,High,Good
P357,E270,0.6321102291615568,3,DevOps,14.7,Delhi,Owens PLC,Chennai,Closed,data quality management data privacy compliance data visualization,False,Expert,High,Good
P357,E704,0.6214631411630356,4,AI Research,4.0,Mumbai,Owens PLC,Chennai,Closed,data quality management data privacy compliance data visualization,False,Mid-Level,High,Good
P357,E1015,0.606836800302011,5,Cybersecurity,6.6,Delhi,Owens PLC,Chennai,Closed,data quality management data privacy compliance data visualization,False,Mid-Level,High,Good
P321,E846,0.6025985513138101,1,AI Research,5.7,Delhi,Taylor Ltd,Delhi,Open,data visualization quantum computing nlp,True,Mid-Level,High,Strong
P321,E684,0.5617784275095447,2,Software Development,10.0,Delhi,Taylor Ltd,Delhi,Open,data visualization quantum computing nlp,True,Senior,Medium,Good
P321,E1048,0.5521683053830666,3,Cybersecurity,5.8,Mumbai,Taylor Ltd,Delhi,Open,data visualization quantum computing nlp,False,Mid-Level,Medium,Good
P321,E607,0.5485126652572467,4,AI Research,14.7,Pune,Taylor Ltd,Delhi,Open,data visualization quantum computing nlp,False,Expert,Medium,Good
P321,E1035,0.5249474371714893,5,Software Development,12.2,Mumbai,Taylor Ltd,Delhi,Open,data visualization quantum computing nlp,False,Expert,Medium,Good
P346,E774,0.5184934289341633,1,DevOps,4.7,Mumbai,"Yu, Doyle and Davidson",Pune,Closed,sql azure data warehousing,False,Mid-Level,Medium,Good
P346,E850,0.515664061745889,2,Data Science,14.2,Pune,"Yu, Doyle and Davidson",Pune,Closed,sql azure data warehousing,True,Expert,Medium,Good
P346,E459,0.5057146282390546,3,Cybersecurity,13.2,Mumbai,"Yu, Doyle and Davidson",Pune,Closed,sql azure data warehousing,False,Expert,Medium,Good
P346,E608,0.5013200242458398,4,AI Research,5.4,Pune,"Yu, Doyle and Davidson",Pune,Closed,sql azure data warehousing,True,Mid-Level,Medium,Good
P346,E1073,0.4771091722171923,5,AI Research,6.1,Delhi,"Yu, Doyle and Davidson",Pune,Closed,sql azure data warehousing,False,Mid-Level,Medium,Good
P309,E376,0.6441334902967609,1,Software Development,5.4,Delhi,Todd-Rosales,Pune,Closed,scrum methodology blockchain java,False,Mid-Level,High,Good
P309,E580,0.6241022601682683,2,Software Development,3.2,Mumbai,Todd-Rosales,Pune,Closed,scrum methodology blockchain java,False,Mid-Level,High,Good
P309,E812,0.563471926057703,3,Data Science,4.7,Pune,Todd-Rosales,Pune,Closed,scrum methodology blockchain java,True,Mid-Level,Medium,Good
P309,E470,0.48859843390450597,4,Software Development,14.2,Mumbai,Todd-Rosales,Pune,Closed,scrum methodology blockchain java,False,Expert,Medium,Good
P309,E436,0.48859843390450597,5,Cybersecurity,5.3,Delhi,Todd-Rosales,Pune,Closed,scrum methodology blockchain java,False,Mid-Level,Medium,Good
P341,E689,0.6831977091510194,1,Cybersecurity,13.4,Pune,Tyler-Jones,Chennai,Closed,nosql database management microservices agile project management,False,Expert,High,Good
P341,E1029,0.6604298352573837,2,Software Development,10.4,Delhi,Tyler-Jones,Chennai,Closed,nosql database management microservices agile project management,False,Senior,High,Good
P341,E909,0.6552657290218835,3,AI Research,10.5,Delhi,Tyler-Jones,Chennai,Closed,nosql database management microservices agile project management,False,Senior,High,Good
P341,E1061,0.6435953277978183,4,Cloud Engineering,8.0,Delhi,Tyler-Jones,Chennai,Closed,nosql database management microservices agile project management,False,Senior,High,Good
P341,E366,0.6408830995478081,5,Cybersecurity,8.5,Chennai,Tyler-Jones,Chennai,Closed,nosql database management microservices agile project management,True,Senior,High,Strong
P394,E505,0.5552179865007036,1,DevOps,9.1,Chennai,Morris-Willis,Chennai,Open,jenkins data engineering mobile development,True,Senior,Medium,Good
P394,E959,0.5543311274928856,2,Cybersecurity,7.0,Pune,Morris-Willis,Chennai,Open,jenkins data engineering mobile development,False,Senior,Medium,Good
P394,E421,0.5243443621693858,3,AI Research,10.1,Pune,Morris-Willis,Chennai,Open,jenkins data engineering mobile development,False,Senior,Medium,Good
P394,E451,0.4873352952793083,4,Software Development,13.3,Chennai,Morris-Willis,Chennai,Open,jenkins data engineering mobile development,True,Expert,Medium,Good
P394,E995,0.48315355360534573,5,AI Research,7.6,Delhi,Morris-Willis,Chennai,Open,jenkins data engineering mobile development,False,Senior,Medium,Good
P318,E247,0.6674225460132762,1,DevOps,5.0,Pune,"Gonzalez, Dean and Wood",Pune,Closed,robotic process automation jenkins postgresql,True,Mid-Level,High,Strong
P318,E241,0.6593418909616213,2,Cybersecurity,11.5,Delhi,"Gonzalez, Dean and Wood",Pune,Closed,robotic process automation jenkins postgresql,False,Senior,High,Good
P318,E1023,0.6346032699033813,3,Cybersecurity,6.6,Mumbai,"Gonzalez, Dean and Wood",Pune,Closed,robotic process automation jenkins postgresql,False,Mid-Level,High,Good
P318,E1100,0.566271056317529,4,Cybersecurity,9.8,Mumbai,"Gonzalez, Dean and Wood",Pune,Closed,robotic process automation jenkins postgresql,False,Senior,Medium,Good
P318,E169,0.5563955737366832,5,Cybersecurity,9.2,Mumbai,"Gonzalez, Dean and Wood",Pune,Closed,robotic process automation jenkins postgresql,False,Senior,Medium,Good
P395,E942,0.5708206198370598,1,Cybersecurity,13.5,Delhi,Davidson-Davis,Chennai,Open,agile project management ci/cd robotic process automation,False,Expert,Medium,Good
P395,E438,0.5667366161731832,2,DevOps,9.1,Chennai,Davidson-Davis,Chennai,Open,agile project management ci/cd robotic process automation,True,Senior,Medium,Good
P395,E927,0.5584707982975571,3,DevOps,8.6,Pune,Davidson-Davis,Chennai,Open,agile project management ci/cd robotic process automation,False,Senior,Medium,Good
P395,E605,0.5325461459211607,4,Data Science,8.9,Mumbai,Davidson-Davis,Chennai,Open,agile project management ci/cd robotic process automation,False,Senior,Medium,Good
P395,E663,0.5232215066498048,5,Software Development,12.1,Pune,Davidson-Davis,Chennai,Open,agile project management ci/cd robotic process automation,False,Expert,Medium,Good
P320,E862,0.6596580131396804,1,AI Research,14.4,Pune,"Fitzpatrick, Smith and Michael",Chennai,Closed,business intelligence devops practices api development,False,Expert,High,Good
P320,E861,0.6433732406217874,2,Software Development,12.4,Chennai,"Fitzpatrick, Smith and Michael",Chennai,Closed,business intelligence devops practices api development,True,Expert,High,Strong
P320,E668,0.6422624362642437,3,DevOps,6.1,Pune,"Fitzpatrick, Smith and Michael",Chennai,Closed,business intelligence devops practices api development,False,Mid-Level,High,Good
P320,E1081,0.6184115524990976,4,DevOps,3.9,Chennai,"Fitzpatrick, Smith and Michael",Chennai,Closed,business intelligence devops practices api development,True,Mid-Level,High,Strong
P320,E1007,0.5770028331879741,5,AI Research,14.7,Mumbai,"Fitzpatrick, Smith and Michael",Chennai,Closed,business intelligence devops practices api development,False,Expert,Medium,Good
P376,E292,0.6791702534534074,1,Cybersecurity,9.9,Mumbai,"Lee, Wilkerson and Mendoza",Delhi,Closed,data governance node js python,False,Senior,High,Good
P376,E491,0.5086144844152092,2,Cloud Engineering,9.8,Mumbai,"Lee, Wilkerson and Mendoza",Delhi,Closed,data governance node js python,False,Senior,Medium,Good
P376,E391,0.4646187978751951,3,Software Development,11.7,Mumbai,"Lee, Wilkerson and Mendoza",Delhi,Closed,data governance node js python,False,Senior,Medium,Good
P376,E536,0.41579526461711036,4,Cloud Engineering,10.4,Mumbai,"Lee, Wilkerson and Mendoza",Delhi,Closed,data governance node js python,False,Senior,Medium,Good
P376,E766,0.3811532360823541,5,Cloud Engineering,9.3,Mumbai,"Lee, Wilkerson and Mendoza",Delhi,Closed,data governance node js python,False,Senior,Medium,Fair
P384,E517,0.5729953046108692,1,DevOps,10.2,Delhi,Wilson-Cunningham,Pune,Open,blockchain jenkins api development,False,Senior,Medium,Good
P384,E802,0.5141844407716827,2,Software Development,8.9,Mumbai,Wilson-Cunningham,Pune,Open,blockchain jenkins api development,False,Senior,Medium,Good
P384,E641,0.4026429169530556,3,Cloud Engineering,4.1,Mumbai,Wilson-Cunningham,Pune,Open,blockchain jenkins api development,False,Mid-Level,Medium,Good
P384,E302,0.38178200109207133,4,AI Research,7.8,Pune,Wilson-Cunningham,Pune,Open,blockchain jenkins api development,True,Senior,Medium,Fair
P384,E219,0.37868046196259986,5,Data Science,6.9,Chennai,Wilson-Cunningham,Pune,Open,blockchain jenkins api development,False,Mid-Level,Medium,Fair
